time,temperature,humidity,pressure,temperature2
2024-06-09 12:39:52,15,39,1013.4,15.1
2024-06-09 12:39:55,15,39,1013.3,15.1
2024-06-09 12:40:02,15,39,1013.3,15.2
2024-06-09 12:40:09,15,39,1013.2,15.2
2024-06-09 12:40:11,15,39,1013.3,15.2
2024-06-09 12:40:14,15,39,1013.4,15.2
2024-06-09 12:40:16,15,39,1013.3,15.2
2024-06-09 12:40:28,15,39,1013.2,15.2
2024-06-09 12:40:31,15,39,1013.3,15.2
2024-06-09 12:40:35,15,39,1013.4,14.9
2024-06-09 12:40:40,15,39,1013.4,15.0
2024-06-09 12:40:43,15,39,1013.3,15.1
2024-06-09 12:40:47,15,39,1013.4,15.1
2024-06-09 12:40:50,15,39,1013.3,15.1
2024-06-09 12:40:52,15,39,1013.4,15.1
2024-06-09 12:40:55,15,39,1013.3,15.1
2024-06-09 12:40:57,15,39,1013.4,15.1
2024-06-09 12:41:02,15,39,1013.3,15.1
2024-06-09 12:41:04,15,39,1013.4,15.1
2024-06-09 12:41:09,15,39,1013.3,15.1
2024-06-09 12:41:11,15,39,1013.4,15.1
2024-06-09 12:41:14,15,39,1013.4,15.0
2024-06-09 12:41:16,15,39,1013.3,15.1
2024-06-09 12:41:19,15,39,1013.4,15.0
2024-06-09 12:41:21,15,39,1013.4,15.1
2024-06-09 12:41:23,15,39,1013.5,15.1
2024-06-09 12:41:26,15,39,1013.4,15.1
2024-06-09 12:41:28,15,39,1013.5,15.1
2024-06-09 12:41:31,15,39,1013.4,15.1
2024-06-09 12:41:33,15,39,1013.5,15.1
2024-06-09 12:41:35,15,39,1013.4,15.1
2024-06-09 12:41:38,15,39,1013.5,15.1
2024-06-09 12:41:43,15,39,1013.4,15.1
2024-06-09 12:41:47,15,39,1013.5,15.1
2024-06-09 12:41:50,15,39,1013.4,15.1
2024-06-09 12:41:57,15,39,1013.3,15.1
2024-06-09 12:41:59,15,39,1013.4,15.1
2024-06-09 12:42:19,15,39,1013.5,15.2
2024-06-09 12:42:21,15,39,1013.4,15.1
2024-06-09 12:42:28,15,39,1013.4,15.2
2024-06-09 12:42:33,15,39,1013.3,15.1
2024-06-09 12:42:35,15,39,1013.4,15.1
2024-06-09 12:42:38,15,39,1013.4,15.0
2024-06-09 12:42:40,15,39,1013.4,14.8
2024-06-09 12:42:43,15,39,1013.4,14.7
2024-06-09 12:42:45,15,38,1013.3,14.6
2024-06-09 12:42:47,15,39,1013.3,14.6
2024-06-09 12:42:50,15,38,1013.3,14.5
2024-06-09 12:42:52,15,38,1013.4,14.5
2024-06-09 12:42:55,14,41,1013.3,14.4
2024-06-09 12:42:57,14,41,1013.4,14.4
2024-06-09 12:42:59,14,41,1013.4,14.3
2024-06-09 12:43:04,14,41,1013.3,14.4
2024-06-09 12:43:07,14,41,1013.4,14.4
2024-06-09 12:43:11,15,39,1013.4,14.5
2024-06-09 12:43:19,15,39,1013.4,14.6
2024-06-09 12:43:28,15,39,1013.4,14.7
2024-06-09 12:43:33,15,39,1013.3,14.7
2024-06-09 12:43:35,15,39,1013.4,14.8
2024-06-09 12:43:38,15,39,1013.3,14.8
2024-06-09 12:43:43,15,39,1013.4,14.8
2024-06-09 12:43:47,15,39,1013.3,14.9
2024-06-09 12:43:57,15,39,1013.2,14.9
2024-06-09 12:43:59,15,39,1013.3,14.9
2024-06-09 12:44:02,15,39,1013.2,14.9
2024-06-09 12:44:07,15,39,1013.3,15.0
2024-06-09 12:44:09,15,39,1013.2,15.0
2024-06-09 12:44:14,15,39,1013.1,15.1
2024-06-09 12:44:16,15,39,1013.2,15.1
2024-06-09 12:44:19,15,39,1013.3,15.2
2024-06-09 12:44:21,15,39,1013.2,15.2
2024-06-09 12:44:31,15,39,1013.3,15.3
