time,temperature,humidity,pressure,temperature2
2024-06-17 15:00:26,31,22,1011.8,30.9
2024-06-17 15:00:29,31,22,1011.9,30.9
2024-06-17 15:00:31,31,22,1011.9,30.8
2024-06-17 15:00:33,31,22,1011.8,30.8
2024-06-17 15:00:36,31,22,1011.9,30.8
2024-06-17 15:00:38,31,21,1011.8,30.8
2024-06-17 15:00:43,31,20,1011.8,30.8
2024-06-17 15:00:45,31,21,1011.8,30.7
2024-06-17 15:00:48,31,21,1011.7,30.7
2024-06-17 15:00:50,31,21,1011.8,30.7
2024-06-17 15:00:53,31,20,1011.8,30.7
2024-06-17 15:00:55,31,20,1011.7,30.7
2024-06-17 15:00:57,31,20,1011.8,30.6
2024-06-17 15:01:05,31,20,1011.7,30.6
2024-06-17 15:01:07,31,20,1011.8,30.5
2024-06-17 15:01:09,31,20,1011.7,30.5
2024-06-17 15:01:12,31,20,1011.8,30.5
2024-06-17 15:01:14,30,21,1011.8,30.4
2024-06-17 15:01:19,30,21,1011.9,30.4
2024-06-17 15:01:21,30,21,1011.8,30.2
2024-06-17 15:01:24,30,21,1011.9,30.0
2024-06-17 15:01:26,30,21,1011.8,30.0
2024-06-17 15:01:31,30,21,1011.8,29.9
2024-06-17 15:01:33,30,21,1011.8,29.8
2024-06-17 15:01:43,30,21,1011.8,29.5
2024-06-17 15:01:45,29,22,1011.8,29.1
2024-06-17 15:01:48,29,22,1011.9,29.3
2024-06-17 15:01:50,29,22,1011.8,29.1
2024-06-17 15:01:53,29,22,1011.8,28.6
2024-06-17 15:01:55,28,23,1011.8,28.4
2024-06-17 15:02:00,29,22,1011.9,28.7
2024-06-17 15:02:05,29,22,1011.9,28.6
2024-06-17 15:02:07,29,22,1011.9,28.5
2024-06-17 15:02:09,28,23,1011.8,28.3
2024-06-17 15:02:12,28,23,1011.8,28.1
2024-06-17 15:02:14,28,23,1011.9,28.1
2024-06-17 15:02:17,28,23,1011.9,27.9
2024-06-17 15:02:21,28,23,1011.9,28.0
2024-06-17 15:02:24,28,23,1011.9,27.7
2024-06-17 15:02:26,28,23,1011.9,27.8
2024-06-17 15:02:29,28,23,1011.9,27.7
2024-06-17 15:02:31,28,23,1011.9,27.6
2024-06-17 15:02:34,27,24,1011.9,27.4
2024-06-17 15:02:36,28,23,1012.0,27.5
2024-06-17 15:02:38,28,23,1011.9,27.6
2024-06-17 15:02:43,28,23,1011.8,27.7
2024-06-17 15:02:45,28,23,1011.9,27.7
2024-06-17 15:02:48,27,24,1011.9,27.3
2024-06-17 15:02:55,27,25,1011.9,26.8
2024-06-17 15:02:57,27,25,1011.9,27.0
2024-06-17 15:03:02,27,25,1011.9,26.9
2024-06-17 15:03:05,27,24,1011.9,26.8
2024-06-17 15:03:09,27,24,1011.9,26.6
2024-06-17 15:03:12,27,24,1011.9,26.5
2024-06-17 15:03:14,26,26,1012.0,26.4
2024-06-17 15:03:17,27,24,1011.9,26.5
2024-06-17 15:03:21,27,25,1011.9,26.6
2024-06-17 15:03:26,27,24,1011.9,26.6
2024-06-17 15:03:33,27,24,1011.9,26.7
2024-06-17 15:03:36,27,24,1012.0,26.6
2024-06-17 15:03:38,27,24,1011.8,26.7
2024-06-17 15:03:41,27,24,1011.9,26.8
2024-06-17 15:03:43,27,24,1011.9,26.7
2024-06-17 15:03:45,27,24,1011.8,26.5
2024-06-17 15:03:48,26,26,1011.8,26.4
2024-06-17 15:03:50,26,25,1011.8,26.2
2024-06-17 15:03:53,26,25,1011.8,26.1
2024-06-17 15:03:55,26,25,1011.8,26.0
2024-06-17 15:03:57,26,25,1011.8,26.1
2024-06-17 15:04:00,26,25,1011.9,26.0
2024-06-17 15:04:02,26,25,1011.9,25.9
2024-06-17 15:04:05,26,25,1011.8,25.9
2024-06-17 15:04:07,26,25,1011.8,25.8
2024-06-17 15:04:12,26,25,1011.8,25.9
2024-06-17 15:04:14,26,25,1011.8,26.0
2024-06-17 15:04:17,26,25,1011.9,26.0
2024-06-17 15:04:19,26,25,1011.8,26.1
2024-06-17 15:04:21,26,25,1011.9,26.1
2024-06-17 15:04:24,26,25,1011.8,26.2
2024-06-17 15:04:26,26,25,1011.8,26.3
2024-06-17 15:04:33,26,25,1011.9,26.3
2024-06-17 15:04:36,26,25,1011.8,26.4
2024-06-17 15:04:38,26,26,1011.9,26.4
2024-06-17 15:04:41,27,24,1011.9,26.5
2024-06-17 15:04:53,26,25,1011.9,26.4
2024-06-17 15:04:57,26,25,1011.9,26.3
2024-06-17 15:05:00,26,25,1011.9,26.4
2024-06-17 15:05:05,27,24,1011.9,26.5
2024-06-17 15:05:09,27,24,1011.8,26.5
2024-06-17 15:05:12,27,24,1011.9,26.6
2024-06-17 15:05:14,27,24,1011.8,26.6
2024-06-17 15:05:24,27,24,1011.9,26.5
2024-06-17 15:05:26,27,24,1011.8,26.5
2024-06-17 15:05:29,27,25,1011.9,26.5
2024-06-17 15:05:31,26,27,1011.9,26.4
2024-06-17 15:05:33,26,28,1011.9,26.3
2024-06-17 15:05:36,26,27,1011.9,26.2
2024-06-17 15:05:38,26,26,1011.8,26.1
2024-06-17 15:05:41,26,26,1011.9,26.2
2024-06-17 15:05:45,26,26,1011.9,26.1
2024-06-17 15:05:48,26,26,1011.9,26.0
2024-06-17 15:05:50,26,26,1011.9,25.9
2024-06-17 15:05:55,26,26,1012.0,25.8
2024-06-17 15:05:57,26,26,1011.9,25.8
2024-06-17 15:06:00,26,26,1012.0,25.8
2024-06-17 15:06:02,26,26,1011.9,25.6
2024-06-17 15:06:07,25,28,1012.0,25.3
2024-06-17 15:06:09,25,27,1012.0,25.2
2024-06-17 15:06:12,25,27,1012.1,24.8
2024-06-17 15:06:14,25,27,1012.0,24.6
2024-06-17 15:06:17,25,27,1011.9,24.5
2024-06-17 15:06:19,25,27,1012.0,24.5
2024-06-17 15:06:24,24,29,1012.0,24.4
2024-06-17 15:06:29,25,27,1012.0,24.5
2024-06-17 15:06:31,25,28,1012.0,24.7
2024-06-17 15:06:36,25,28,1011.9,24.8
2024-06-17 15:06:38,25,27,1011.9,24.9
2024-06-17 15:06:41,25,28,1011.9,25.0
2024-06-17 15:06:43,25,28,1011.9,25.1
2024-06-17 15:06:48,25,28,1012.0,25.1
2024-06-17 15:06:50,25,28,1011.9,25.2
2024-06-17 15:06:55,25,28,1012.0,25.2
2024-06-17 15:06:57,25,29,1012.0,25.1
2024-06-17 15:07:02,25,28,1012.0,25.2
2024-06-17 15:07:05,25,28,1011.9,25.2
2024-06-17 15:07:07,25,28,1012.0,25.3
2024-06-17 15:07:09,25,29,1012.0,25.2
2024-06-17 15:07:12,25,29,1012.0,25.3
2024-06-17 15:07:14,25,30,1012.0,25.3
2024-06-17 15:07:17,25,30,1012.0,25.2
2024-06-17 15:07:19,25,29,1012.0,25.1
2024-06-17 15:07:21,25,29,1012.0,25.0
2024-06-17 15:07:24,25,28,1011.9,24.8
2024-06-17 15:07:26,25,28,1012.0,24.8
2024-06-17 15:07:33,25,29,1012.0,24.8
2024-06-17 15:07:41,25,31,1012.0,24.9
2024-06-17 15:07:43,25,30,1012.0,24.9
2024-06-17 15:07:45,25,30,1012.0,25.0
2024-06-17 15:07:48,25,29,1012.0,25.0
2024-06-17 15:07:53,25,30,1012.0,25.1
2024-06-17 15:07:55,25,31,1012.0,25.1
2024-06-17 15:07:57,25,32,1012.1,25.1
2024-06-17 15:08:00,25,33,1012.1,25.1
2024-06-17 15:08:02,25,33,1012.1,25.2
2024-06-17 15:08:09,25,31,1012.1,25.2
2024-06-17 15:08:12,25,30,1012.0,25.2
2024-06-17 15:08:17,25,31,1012.0,25.2
2024-06-17 15:08:19,25,31,1012.1,25.2
2024-06-17 15:08:24,25,30,1012.1,25.2
2024-06-17 15:08:26,25,29,1011.9,25.1
2024-06-17 15:08:28,25,30,1012.0,25.1
2024-06-17 15:08:31,25,29,1012.0,25.0
2024-06-17 15:08:33,25,29,1012.1,25.0
2024-06-17 15:08:36,25,29,1012.0,25.1
2024-06-17 15:08:38,25,28,1012.0,25.0
2024-06-17 15:08:43,25,28,1011.9,25.0
2024-06-17 15:08:45,25,28,1012.0,25.0
2024-06-17 15:08:48,25,29,1011.9,25.0
2024-06-17 15:08:53,25,30,1011.9,25.0
2024-06-17 15:08:55,25,29,1012.0,25.0
2024-06-17 15:08:57,25,30,1012.0,25.0
2024-06-17 15:09:00,25,28,1012.0,25.0
2024-06-17 15:09:07,25,29,1012.0,24.9
2024-06-17 15:09:12,25,28,1012.0,24.8
2024-06-17 15:09:14,25,27,1012.0,24.7
2024-06-17 15:09:16,25,27,1012.0,24.8
2024-06-17 15:09:19,25,28,1011.9,24.8
2024-06-17 15:09:21,25,28,1012.0,24.7
2024-06-17 15:09:26,25,29,1011.9,24.7
2024-06-17 15:09:31,25,30,1011.9,24.6
2024-06-17 15:09:33,25,29,1011.9,24.6
2024-06-17 15:09:36,25,29,1011.9,24.5
2024-06-17 15:09:38,25,28,1011.8,24.5
2024-06-17 15:09:40,24,30,1011.8,24.4
2024-06-17 15:09:43,25,28,1011.9,24.5
2024-06-17 15:09:45,25,28,1011.8,24.5
2024-06-17 15:09:48,24,29,1011.8,24.4
2024-06-17 15:09:50,24,29,1011.8,24.3
2024-06-17 15:09:52,24,29,1011.9,24.3
2024-06-17 15:09:55,24,29,1011.8,24.4
2024-06-17 15:09:57,25,28,1011.8,24.5
2024-06-17 15:10:00,25,28,1011.9,24.5
2024-06-17 15:10:02,25,28,1011.9,24.6
2024-06-17 15:10:04,25,28,1011.9,24.7
2024-06-17 15:10:09,25,28,1011.9,24.8
2024-06-17 15:10:14,25,28,1011.9,24.9
2024-06-17 15:10:16,25,28,1012.0,24.9
2024-06-17 15:10:19,25,28,1011.9,24.9
2024-06-17 15:10:24,25,29,1011.9,25.0
2024-06-17 15:10:26,25,32,1011.9,25.0
2024-06-17 15:10:28,25,34,1011.9,24.9
2024-06-17 15:10:31,25,32,1011.9,24.9
2024-06-17 15:10:33,25,30,1011.9,24.8
2024-06-17 15:10:36,25,31,1011.9,24.8
2024-06-17 15:10:38,25,31,1011.8,24.8
2024-06-17 15:10:40,25,29,1011.9,24.8
2024-06-17 15:10:43,25,28,1011.9,24.8
2024-06-17 15:10:45,25,28,1011.8,24.8
2024-06-17 15:10:48,25,28,1011.7,24.9
2024-06-17 15:10:50,25,29,1011.9,24.8
2024-06-17 15:10:52,25,30,1011.8,24.8
2024-06-17 15:10:55,25,28,1011.8,24.7
2024-06-17 15:10:57,25,28,1011.9,24.6
2024-06-17 15:11:00,25,29,1011.8,24.7
2024-06-17 15:11:02,25,28,1011.9,24.7
2024-06-17 15:11:07,25,28,1011.8,24.8
2024-06-17 15:11:09,25,29,1011.9,24.9
2024-06-17 15:11:16,25,29,1011.9,25.0
2024-06-17 15:11:19,25,29,1011.8,25.0
2024-06-17 15:11:21,25,32,1011.9,25.0
2024-06-17 15:11:24,25,33,1012.0,25.1
2024-06-17 15:11:26,25,32,1011.9,25.1
2024-06-17 15:11:28,25,31,1011.9,25.1
2024-06-17 15:11:31,25,30,1011.8,25.1
2024-06-17 15:11:33,25,30,1012.0,25.1
2024-06-17 15:11:38,25,31,1012.0,25.0
2024-06-17 15:11:40,25,32,1012.0,24.9
2024-06-17 15:11:43,25,29,1012.0,24.6
2024-06-17 15:11:48,24,31,1011.9,24.4
2024-06-17 15:11:50,24,30,1011.9,24.4
2024-06-17 15:11:52,24,30,1011.9,24.3
2024-06-17 15:11:55,24,30,1011.9,24.4
2024-06-17 15:12:00,25,28,1012.0,24.5
2024-06-17 15:12:04,25,28,1012.0,24.6
2024-06-17 15:12:07,25,28,1011.9,24.7
2024-06-17 15:12:12,25,27,1011.9,24.5
2024-06-17 15:12:14,25,27,1011.9,24.6
2024-06-17 15:12:19,24,28,1011.9,24.4
2024-06-17 15:12:21,24,28,1011.9,24.2
2024-06-17 15:12:24,24,28,1011.9,24.0
2024-06-17 15:12:26,24,28,1011.9,24.1
2024-06-17 15:12:28,24,28,1011.9,24.2
2024-06-17 15:12:31,24,28,1011.9,24.3
2024-06-17 15:12:33,24,28,1011.8,24.4
2024-06-17 15:12:36,25,27,1011.9,24.5
2024-06-17 15:12:38,25,27,1011.8,24.5
2024-06-17 15:12:40,25,27,1011.8,24.6
2024-06-17 15:12:43,25,27,1011.9,24.7
2024-06-17 15:12:48,25,27,1011.9,24.8
2024-06-17 15:12:52,25,28,1011.9,24.8
2024-06-17 15:12:55,25,28,1011.8,24.8
2024-06-17 15:12:57,25,29,1011.9,24.9
