time,temperature,humidity,pressure,temperature2
2024-06-17 16:58:16,22,31,1011.6,22.0
2024-06-17 16:58:19,22,31,1011.7,22.0
2024-06-17 16:58:21,22,31,1011.6,22.0
2024-06-17 16:58:23,22,31,1011.7,22.0
2024-06-17 16:58:26,22,31,1011.6,22.0
2024-06-17 16:58:31,22,31,1011.6,22.1
2024-06-17 16:58:33,22,31,1011.7,22.1
2024-06-17 16:58:35,22,31,1011.6,22.1
2024-06-17 16:58:40,22,32,1011.6,22.1
2024-06-17 16:58:43,22,31,1011.7,22.2
2024-06-17 16:58:47,22,32,1011.6,22.2
2024-06-17 16:58:50,22,32,1011.7,22.2
2024-06-17 16:58:52,22,31,1011.6,22.3
2024-06-17 16:58:57,22,32,1011.6,22.3
2024-06-17 16:59:02,22,31,1011.6,22.4
2024-06-17 16:59:07,22,32,1011.6,22.4
2024-06-17 16:59:09,23,30,1011.7,22.5
2024-06-17 16:59:11,23,30,1011.6,22.5
2024-06-17 16:59:16,23,30,1011.7,22.5
2024-06-17 16:59:19,23,30,1011.7,22.6
2024-06-17 16:59:21,23,30,1011.5,22.6
2024-06-17 16:59:23,23,30,1011.6,22.6
2024-06-17 16:59:31,23,30,1011.7,22.7
2024-06-17 16:59:33,23,30,1011.6,22.7
2024-06-17 16:59:35,23,30,1011.7,22.7
2024-06-17 16:59:38,23,30,1011.6,22.7
2024-06-17 16:59:43,23,30,1011.5,22.7
2024-06-17 16:59:47,23,30,1011.6,22.8
2024-06-17 16:59:52,23,30,1011.5,22.7
2024-06-17 16:59:55,23,30,1011.6,22.8
2024-06-17 17:00:07,23,30,1011.5,22.8
2024-06-17 17:00:09,23,30,1011.6,22.8
2024-06-17 17:00:14,23,30,1011.7,22.8
2024-06-17 17:00:16,23,29,1011.5,22.8
2024-06-17 17:00:19,23,29,1011.6,22.7
2024-06-17 17:00:23,23,30,1011.6,22.7
2024-06-17 17:00:31,23,30,1011.7,22.7
2024-06-17 17:00:40,23,30,1011.7,22.7
2024-06-17 17:00:43,23,30,1011.6,22.7
2024-06-17 17:00:45,23,30,1011.7,22.6
2024-06-17 17:00:48,23,30,1011.7,22.7
2024-06-17 17:00:50,23,29,1011.6,22.6
2024-06-17 17:00:52,23,29,1011.7,22.6
2024-06-17 17:00:57,23,29,1011.6,22.6
2024-06-17 17:01:02,23,29,1011.6,22.5
2024-06-17 17:01:07,23,30,1011.6,22.5
2024-06-17 17:01:09,23,30,1011.7,22.5
2024-06-17 17:01:14,23,29,1011.7,22.5
2024-06-17 17:01:17,22,30,1011.7,22.0
2024-06-17 17:01:19,22,30,1011.8,21.9
2024-06-17 17:01:21,22,30,1011.7,21.8
2024-06-17 17:01:24,22,30,1011.7,21.6
2024-06-17 17:01:26,22,30,1011.7,21.5
2024-06-17 17:01:28,21,32,1011.7,21.4
2024-06-17 17:01:31,22,30,1011.7,21.6
2024-06-17 17:01:33,22,31,1011.8,21.6
2024-06-17 17:01:36,22,30,1011.7,21.6
2024-06-17 17:01:43,22,30,1011.7,21.5
2024-06-17 17:01:48,21,32,1011.7,21.4
2024-06-17 17:01:52,21,32,1011.6,21.2
2024-06-17 17:01:55,21,33,1011.7,21.2
2024-06-17 17:01:57,21,32,1011.7,21.1
2024-06-17 17:02:00,21,32,1011.6,20.8
2024-06-17 17:02:02,21,32,1011.7,20.7
2024-06-17 17:02:04,20,34,1011.6,20.4
2024-06-17 17:02:07,20,34,1011.7,20.2
2024-06-17 17:02:09,20,34,1011.7,20.1
